 Product, Product Description, GTIN, Color Code, Color Descripton,Size Description, Create Date,Import,Category,Name,Sales price,Cost, Product,Bloomies Size,UPCs Left: ,  158 ,
16350,WRAP TOP,810094061357,278,Taupe,X Small,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061364,278,Taupe,Small,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061371,278,Taupe,Medium,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061388,278,Taupe,Large,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061395,515,Plum Vintage,X Small,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061401,515,Plum Vintage,Small,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061418,515,Plum Vintage,Medium,11/3/2021,,,,,,,#NAME?,,,
16350,WRAP TOP,810094061425,515,Plum Vintage,Large,11/3/2021,,,,,,,#NAME?,,,
16351,L/S SMOCK TOP,810094061432,999,Multi,X Small,11/3/2021,,,,,,,#NAME?,,,
16351,L/S SMOCK TOP,810094061449,999,Multi,Small,11/3/2021,,,,,,,#NAME?,,,
16351,L/S SMOCK TOP,810094061456,999,Multi,Medium,11/3/2021,,,,,,,#NAME?,,,
16351,L/S SMOCK TOP,810094061463,999,Multi,Large,11/3/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094061470,413,Navy,X Small,11/3/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094061487,413,Navy,Small,11/3/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094061494,413,Navy,Medium,11/3/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094061500,413,Navy,Large,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061517,284,Oatmeal,X Small,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061524,284,Oatmeal,Small,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061531,284,Oatmeal,Medium,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061548,284,Oatmeal,Large,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061555,001,Black,X Small,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061562,001,Black,Small,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061579,001,Black,Medium,11/3/2021,,,,,,,#NAME?,,,
16352,MK NK SLVLS TOP,810094061586,001,Black,Large,11/3/2021,,,,,,,#NAME?,,,
16353,WOVEN PANT,810094061593,001,Black,X Small,11/3/2021,,,,,,,#NAME?,,,
16353,WOVEN PANT,810094061609,001,Black,Small,11/3/2021,,,,,,,#NAME?,,,
16353,WOVEN PANT,810094061616,001,Black,Medium,11/3/2021,,,,,,,#NAME?,,,
16353,WOVEN PANT,810094061623,001,Black,Large,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061630,001,Black / White,X Small,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061647,001,Black / White,Small,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061654,001,Black / White,Medium,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061661,001,Black / White,Large,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061678,002,Black / Ivory,X Small,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061685,002,Black / Ivory,Small,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061692,002,Black / Ivory,Medium,11/3/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810094061708,002,Black / Ivory,Large,11/3/2021,,,,,,,#NAME?,,,
7246,BODY CON MIDI DRESS,810094061715,001,Black / Ivory,X Small,11/3/2021,,,,,,,#NAME?,,,
7246,BODY CON MIDI DRESS,810094061722,001,Black / Ivory,Small,11/3/2021,,,,,,,#NAME?,,,
7246,BODY CON MIDI DRESS,810094061739,001,Black / Ivory,Medium,11/3/2021,,,,,,,#NAME?,,,
7246,BODY CON MIDI DRESS,810094061746,001,Black / Ivory,Large,11/3/2021,,,,,,,#NAME?,,,
16354,PULL ON PENCIL SKIRT,810094061753,001,Black,X Small,11/3/2021,,,,,,,#NAME?,,,
16354,PULL ON PENCIL SKIRT,810094061760,001,Black,Small,11/3/2021,,,,,,,#NAME?,,,
16354,PULL ON PENCIL SKIRT,810094061777,001,Black,Medium,11/3/2021,,,,,,,#NAME?,,,
16354,PULL ON PENCIL SKIRT,810094061784,001,Black,Large,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061791,001,Black,X Small,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061807,001,Black,Small,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061814,001,Black,Medium,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061821,001,Black,Large,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061838,100,White,X Small,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061845,100,White,Small,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061852,100,White,Medium,11/3/2021,,,,,,,#NAME?,,,
16355,SCOOP NK TOP,810094061869,100,White,Large,11/3/2021,,,,,,,#NAME?,,,
16361,SMOCKED SLV VNK BLOUSE,810094061876,001,Black,X Small,11/9/2021,,,,,,,#NAME?,,,
16361,SMOCKED SLV VNK BLOUSE,810094061883,001,Black,Small,11/9/2021,,,,,,,#NAME?,,,
16361,SMOCKED SLV VNK BLOUSE,810094061890,001,Black,Medium,11/9/2021,,,,,,,#NAME?,,,
16361,SMOCKED SLV VNK BLOUSE,810094061906,001,Black,Large,11/9/2021,,,,,,,#NAME?,,,
16362,SMOCKED SLV VNK BLOUSE,810094061913,001,Black Multi,X Small,11/9/2021,,,,,,,#NAME?,,,
16362,SMOCKED SLV VNK BLOUSE,810094061920,001,Black Multi,Small,11/9/2021,,,,,,,#NAME?,,,
16362,SMOCKED SLV VNK BLOUSE,810094061937,001,Black Multi,Medium,11/9/2021,,,,,,,#NAME?,,,
16362,SMOCKED SLV VNK BLOUSE,810094061944,001,Black Multi,Large,11/9/2021,,,,,,,#NAME?,,,
7251,SMOCKED BODICE DRESS,810094061951,001,Black / White,X Small,11/9/2021,,,,,,,#NAME?,,,
7251,SMOCKED BODICE DRESS,810094061968,001,Black / White,Small,11/9/2021,,,,,,,#NAME?,,,
7251,SMOCKED BODICE DRESS,810094061975,001,Black / White,Medium,11/9/2021,,,,,,,#NAME?,,,
7251,SMOCKED BODICE DRESS,810094061982,001,Black / White,Large,11/9/2021,,,,,,,#NAME?,,,
WO-7187,FLUTTER SLV DRESS,810094061999,695,Rose,X Small,11/9/2021,,,,,,,#NAME?,,,
WO-7187,FLUTTER SLV DRESS,810094062002,695,Rose,Small,11/9/2021,,,,,,,#NAME?,,,
WO-7187,FLUTTER SLV DRESS,810094062019,695,Rose,Medium,11/9/2021,,,,,,,#NAME?,,,
WO-7187,FLUTTER SLV DRESS,810094062026,695,Rose,Large,11/9/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810094062033,101,Ivory,X Small,11/9/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810094062040,101,Ivory,Small,11/9/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810094062057,101,Ivory,Medium,11/9/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810094062064,101,Ivory,Large,11/9/2021,,,,,,,#NAME?,,,
16356,VNK RUFFLE TIE BACK TOP,810094062071,001,Black / White,X Small,11/9/2021,,,,,,,#NAME?,,,
16356,VNK RUFFLE TIE BACK TOP,810094062088,001,Black / White,Small,11/9/2021,,,,,,,#NAME?,,,
16356,VNK RUFFLE TIE BACK TOP,810094062095,001,Black / White,Medium,11/9/2021,,,,,,,#NAME?,,,
16356,VNK RUFFLE TIE BACK TOP,810094062101,001,Black / White,Large,11/9/2021,,,,,,,#NAME?,,,
16357,RUFFLE PANT W CUFF,810094062118,001,Black / White,X Small,11/9/2021,,,,,,,#NAME?,,,
16357,RUFFLE PANT W CUFF,810094062125,001,Black / White,Small,11/9/2021,,,,,,,#NAME?,,,
16357,RUFFLE PANT W CUFF,810094062132,001,Black / White,Medium,11/9/2021,,,,,,,#NAME?,,,
16357,RUFFLE PANT W CUFF,810094062149,001,Black / White,Large,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062156,101,Ivory / Pink,X Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062163,101,Ivory / Pink,Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062170,101,Ivory / Pink,Medium,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062187,101,Ivory / Pink,Large,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062194,534,Lilac Multi,X Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062200,534,Lilac Multi,Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062217,534,Lilac Multi,Medium,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062224,534,Lilac Multi,Large,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062231,001,Black Multi,X Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062248,001,Black Multi,Small,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062255,001,Black Multi,Medium,11/9/2021,,,,,,,#NAME?,,,
7261,SMOCKED BODICE W RUFFLE,810094062262,001,Black Multi,Large,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062279,001,Black,X Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062286,001,Black,Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062293,001,Black,Medium,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062309,001,Black,Large,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062316,100,White,X Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062323,100,White,Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062330,100,White,Medium,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062347,100,White,Large,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062354,534,Lilac Ghost,X Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062361,534,Lilac Ghost,Small,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062378,534,Lilac Ghost,Medium,11/9/2021,,,,,,,#NAME?,,,
7268,RUFFLE NK SHORT TIERED DRESS,810094062385,534,Lilac Ghost,Large,11/9/2021,,,,,,,#NAME?,,,
7269,PUFF SLV MIDI DRESS,810094062392,001,Black / White,X Small,11/9/2021,,,,,,,#NAME?,,,
7269,PUFF SLV MIDI DRESS,810094062408,001,Black / White,Small,11/9/2021,,,,,,,#NAME?,,,
7269,PUFF SLV MIDI DRESS,810094062415,001,Black / White,Medium,11/9/2021,,,,,,,#NAME?,,,
7269,PUFF SLV MIDI DRESS,810094062422,001,Black / White,Large,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062439,001,Black,X Small,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062446,001,Black,Small,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062453,001,Black,Medium,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062460,001,Black,Large,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062477,100,White,X Small,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062484,100,White,Small,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062491,100,White,Medium,11/9/2021,,,,,,,#NAME?,,,
7270,PUFF SLV MIDI DRESS,810094062507,100,White,Large,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062514,001,Black,X Small,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062521,001,Black,Small,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062538,001,Black,Medium,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062545,001,Black,Large,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062552,100,White,X Small,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062569,100,White,Small,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062576,100,White,Medium,11/9/2021,,,,,,,#NAME?,,,
16358,COTTON RUFFLE SLV TOP,810094062583,100,White,Large,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062590,100,White,X Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062606,100,White,Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062613,100,White,Medium,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062620,100,White,Large,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062637,001,Black,X Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062644,001,Black,Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062651,001,Black,Medium,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062668,001,Black,Large,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062675,650,Pink,X Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062682,650,Pink,Small,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062699,650,Pink,Medium,11/9/2021,,,,,,,#NAME?,,,
16359,SQUARED NK PUFF SLV TOP,810094062705,650,Pink,Large,11/9/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810094062712,101,Ivory,X Small,11/9/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810094062729,101,Ivory,Small,11/9/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810094062736,101,Ivory,Medium,11/9/2021,,,,,,,#NAME?,,,
16254,YUMMY RIB TANK,810094062743,101,Ivory,Large,11/9/2021,,,,,,,#NAME?,,,
16360,MK NK TOP,810094062750,413,Navy,X Small,11/9/2021,,,,,,,#NAME?,,,
16360,MK NK TOP,810094062767,413,Navy,Small,11/9/2021,,,,,,,#NAME?,,,
16360,MK NK TOP,810094062774,413,Navy,Medium,11/9/2021,,,,,,,#NAME?,,,
16360,MK NK TOP,810094062781,413,Navy,Large,11/9/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094062798,672,Fuschia,X Small,11/9/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094062804,672,Fuschia,Small,11/9/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094062811,672,Fuschia,Medium,11/9/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094062828,672,Fuschia,Large,11/9/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810094062835,461,Lt Blue Multi,X Small,11/9/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810094062842,461,Lt Blue Multi,Small,11/9/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810094062859,461,Lt Blue Multi,Medium,11/9/2021,,,,,,,#NAME?,,,
WO-7175,TANK MAXI HIGH LOW HEM,810094062866,461,Lt Blue Multi,Large,11/9/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094062873,001,Black,X Small,11/23/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094062880,001,Black,Small,11/23/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094062897,001,Black,Medium,11/23/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810094062903,001,Black,Large,11/23/2021,,,,,,,#NAME?,,,
16369,2TONE COLOR BLOCK BLAZER,810094062910,001,Black Multi,X Small,11/23/2021,,,,,,,#NAME?,,,
16369,2TONE COLOR BLOCK BLAZER,810094062927,001,Black Multi,Small,11/23/2021,,,,,,,#NAME?,,,
16369,2TONE COLOR BLOCK BLAZER,810094062934,001,Black Multi,Medium,11/23/2021,,,,,,,#NAME?,,,
16369,2TONE COLOR BLOCK BLAZER,810094062941,001,Black Multi,Large,11/23/2021,,,,,,,#NAME?,,,
7292,L/S VN RUFFLE DRESS,810094062958,413,Navy / Multi,X Small,11/29/2021,,,,,,,#NAME?,,,
7292,L/S VN RUFFLE DRESS,810094062965,413,Navy / Multi,Small,11/29/2021,,,,,,,#NAME?,,,
7292,L/S VN RUFFLE DRESS,810094062972,413,Navy / Multi,Medium,11/29/2021,,,,,,,#NAME?,,,
7292,L/S VN RUFFLE DRESS,810094062989,413,Navy / Multi,Large,11/29/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094062996,650,Hot Pink,X Small,11/29/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094063009,650,Hot Pink,Small,11/29/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094063016,650,Hot Pink,Medium,11/29/2021,,,,,,,#NAME?,,,
WO-7182,MIDI DRESS W SMOCKED,810094063023,650,Hot Pink,Large,11/29/2021,,,,,,,#NAME?,,,
7289,SHIRT DRESS W CAP SLV,810094063030,461,Lt Blue / White,X Small,11/29/2021,,,,,,,#NAME?,,,
7289,SHIRT DRESS W CAP SLV,810094063047,461,Lt Blue / White,Small,11/29/2021,,,,,,,#NAME?,,,
7289,SHIRT DRESS W CAP SLV,810094063054,461,Lt Blue / White,Medium,11/29/2021,,,,,,,#NAME?,,,
7289,SHIRT DRESS W CAP SLV,810094063061,461,Lt Blue / White,Large,11/29/2021,,,,,,,#NAME?,,,
7274,TIE SHOULDER DRESS,810094063078,413,Navy,X Small,11/29/2021,,,,,,,#NAME?,,,
7274,TIE SHOULDER DRESS,810094063085,413,Navy,Small,11/29/2021,,,,,,,#NAME?,,,
7274,TIE SHOULDER DRESS,810094063092,413,Navy,Medium,11/29/2021,,,,,,,#NAME?,,,
7274,TIE SHOULDER DRESS,810094063108,413,Navy,Large,11/29/2021,,,,,,,#NAME?,,,
7275,RUFFLE FLUTTER SLV DRESS,810094063115,001,Black / White,X Small,11/29/2021,,,,,,,#NAME?,,,
7275,RUFFLE FLUTTER SLV DRESS,810094063122,001,Black / White,Small,11/29/2021,,,,,,,#NAME?,,,
7275,RUFFLE FLUTTER SLV DRESS,810094063139,001,Black / White,Medium,11/29/2021,,,,,,,#NAME?,,,
7275,RUFFLE FLUTTER SLV DRESS,810094063146,001,Black / White,Large,11/29/2021,,,,,,,#NAME?,,,
7271,TIE SHOULDER LONG DRESS,810094063153,413,Navy / Pink,X Small,11/29/2021,,,,,,,#NAME?,,,
7271,TIE SHOULDER LONG DRESS,810094063160,413,Navy / Pink,Small,11/29/2021,,,,,,,#NAME?,,,
7271,TIE SHOULDER LONG DRESS,810094063177,413,Navy / Pink,Medium,11/29/2021,,,,,,,#NAME?,,,
7271,TIE SHOULDER LONG DRESS,810094063184,413,Navy / Pink,Large,11/29/2021,,,,,,,#NAME?,,,
7272,SMOCKED DRESS W RUFFLE,810094063191,276,Nude / Navy,X Small,11/29/2021,,,,,,,#NAME?,,,
7272,SMOCKED DRESS W RUFFLE,810094063207,276,Nude / Navy,Small,11/29/2021,,,,,,,#NAME?,,,
7272,SMOCKED DRESS W RUFFLE,810094063214,276,Nude / Navy,Medium,11/29/2021,,,,,,,#NAME?,,,
7272,SMOCKED DRESS W RUFFLE,810094063221,276,Nude / Navy,Large,11/29/2021,,,,,,,#NAME?,,,
7287,SMOCKED DRESS W RUFFLE,810094063238,001,Black,X Small,11/29/2021,,,,,,,#NAME?,,,
7287,SMOCKED DRESS W RUFFLE,810094063245,001,Black,Small,11/29/2021,,,,,,,#NAME?,,,
7287,SMOCKED DRESS W RUFFLE,810094063252,001,Black,Medium,11/29/2021,,,,,,,#NAME?,,,
7287,SMOCKED DRESS W RUFFLE,810094063269,001,Black,Large,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063276,001,Black Multi,X Small,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063283,001,Black Multi,Small,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063290,001,Black Multi,Medium,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063306,001,Black Multi,Large,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063313,689,Peach / Pink Multi,X Small,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063320,689,Peach / Pink Multi,Small,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063337,689,Peach / Pink Multi,Medium,11/29/2021,,,,,,,#NAME?,,,
7273,PUFF SLV SMOCKING DRESS,810094063344,689,Peach / Pink Multi,Large,11/29/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810094063351,672,Hot Fushia / Pink,X Small,11/29/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810094063368,672,Hot Fushia / Pink,Small,11/29/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810094063375,672,Hot Fushia / Pink,Medium,11/29/2021,,,,,,,#NAME?,,,
WO-7179,COLORBLOCK MAXI DRESS,810094063382,672,Hot Fushia / Pink,Large,11/29/2021,,,,,,,#NAME?,,,
16363,BLAZER,810094063399,276,Nude Multi,X Small,11/29/2021,,,,,,,#NAME?,,,
16363,BLAZER,810094063405,276,Nude Multi,Small,11/29/2021,,,,,,,#NAME?,,,
16363,BLAZER,810094063412,276,Nude Multi,Medium,11/29/2021,,,,,,,#NAME?,,,
16363,BLAZER,810094063429,276,Nude Multi,Large,11/29/2021,,,,,,,#NAME?,,,
16364,PAPERBAG SHORT,810094063436,276,Nude Multi,X Small,11/29/2021,,,,,,,#NAME?,,,
16364,PAPERBAG SHORT,810094063443,276,Nude Multi,Small,11/29/2021,,,,,,,#NAME?,,,
16364,PAPERBAG SHORT,810094063450,276,Nude Multi,Medium,11/29/2021,,,,,,,#NAME?,,,
16364,PAPERBAG SHORT,810094063467,276,Nude Multi,Large,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063474,100,White,X Small,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063481,100,White,Small,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063498,100,White,Medium,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063504,100,White,Large,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063511,413,Navy,X Small,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063528,413,Navy,Small,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063535,413,Navy,Medium,11/29/2021,,,,,,,#NAME?,,,
16365,OFF SHOULDER TOP,810094063542,413,Navy,Large,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063559,100,White,X Small,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063566,100,White,Small,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063573,100,White,Medium,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063580,100,White,Large,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063597,413,Navy,X Small,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063603,413,Navy,Small,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063610,413,Navy,Medium,11/29/2021,,,,,,,#NAME?,,,
16366,SMOCKING MIDI SKIRT,810094063627,413,Navy,Large,11/29/2021,,,,,,,#NAME?,,,
16367,SMOCKED RUFFLE SKIRT,810094063634,001,Black / White,X Small,11/29/2021,,,,,,,#NAME?,,,
16367,SMOCKED RUFFLE SKIRT,810094063641,001,Black / White,Small,11/29/2021,,,,,,,#NAME?,,,
16367,SMOCKED RUFFLE SKIRT,810094063658,001,Black / White,Medium,11/29/2021,,,,,,,#NAME?,,,
16367,SMOCKED RUFFLE SKIRT,810094063665,001,Black / White,Large,11/29/2021,,,,,,,#NAME?,,,
16368,PEASANT TOP,810094063672,001,Black / White,X Small,11/29/2021,,,,,,,#NAME?,,,
16368,PEASANT TOP,810094063689,001,Black / White,Small,11/29/2021,,,,,,,#NAME?,,,
16368,PEASANT TOP,810094063696,001,Black / White,Medium,11/29/2021,,,,,,,#NAME?,,,
16368,PEASANT TOP,810094063702,001,Black / White,Large,11/29/2021,,,,,,,#NAME?,,,
7288,SMOCKED MIDI DRESS,810094063719,001,Black,X Small,11/29/2021,,,,,,,#NAME?,,,
7288,SMOCKED MIDI DRESS,810094063726,001,Black,Small,11/29/2021,,,,,,,#NAME?,,,
7288,SMOCKED MIDI DRESS,810094063733,001,Black,Medium,11/29/2021,,,,,,,#NAME?,,,
7288,SMOCKED MIDI DRESS,810094063740,001,Black,Large,11/29/2021,,,,,,,#NAME?,,,
7290,MINI DRESS W RUFFLE HEM,810094063757,100,White / Lt Blue,X Small,11/29/2021,,,,,,,#NAME?,,,
7290,MINI DRESS W RUFFLE HEM,810094063764,100,White / Lt Blue,Small,11/29/2021,,,,,,,#NAME?,,,
7290,MINI DRESS W RUFFLE HEM,810094063771,100,White / Lt Blue,Medium,11/29/2021,,,,,,,#NAME?,,,
7290,MINI DRESS W RUFFLE HEM,810094063788,100,White / Lt Blue,Large,11/29/2021,,,,,,,#NAME?,,,
7291,TIERED MAXI DRESS,810094063795,100,White / Red,X Small,11/29/2021,,,,,,,#NAME?,,,
7291,TIERED MAXI DRESS,810094063801,100,White / Red,Small,11/29/2021,,,,,,,#NAME?,,,
